TIME,BIN 1,BIN 2,BIN 3,BIN 4,BIN 5,BIN 6,BIN 7,BIN 8,BIN 9,BIN 10,BIN 11,BIN 12,BIN 13,BIN 14,BIN 15,BIN 16,BIN 17,BIN 18,BIN 19,BIN 20,BIN 21
115.306666667,-135.99,1.39427,3.8359,2.52309,-3.20247,4.36231,-3.41691,1.34831,1.35125,0.0985409,1.22433,1.12587,3.13593,-1.06678,2.67416,3.18703,2.56543,2.14096,-1.95344,-0.904382,-1.2487
115.328000000,-142.142,8.71077,0.421296,0.637799,0.331352,-2.90191,-1.96477,2.066,-0.704503,-2.21526,2.40689,3.71537,1.42295,-0.696018,3.43664,3.93456,0.0772048,0.0170861,-2.44371,-1.10982,-0.177793
115.349333333,-144.483,9.00074,-1.03675,-0.773815,-0.783726,-1.91237,0.885326,4.42243,3.65057,0.636628,4.05886,4.46439,-1.64259,-0.861418,2.81968,2.46808,2.77162,1.02084,0.00701738,1.72014,1.41043
115.370666667,-149.137,8.87497,1.13741,-0.985501,-1.36013,-2.39831,2.02464,3.20061,5.71976,4.99371,3.95792,1.6184,0.399123,-1.04663,-0.233529,2.34609,3.73331,2.55783,-1.79344,-0.0511038,-0.869418
115.392000000,-150.323,7.82699,-1.70278,-0.940499,-0.901302,-0.236388,1.68809,1.43048,4.83541,4.64761,4.34282,2.24206,1.42729,-1.11645,0.917815,2.46074,1.26302,1.41745,-0.737902,-1.10252,-2.39058
115.413333333,-151.528,8.01542,-2.30362,1.06099,0.391663,-2.15647,0.676721,3.08638,4.63257,4.48325,4.13905,2.1648,0.630195,-2.53184,-0.504673,1.47773,0.548857,0.761935,-0.0357907,0.3651,0.274404
115.434666667,-139.251,1.37562,2.74156,-3.81582,1.10688,0.633341,5.09331,5.01359,4.49635,1.96057,3.1741,2.8521,4.1555,-0.627822,1.36117,2.63899,0.192446,2.17391,-0.412653,0.215237,-2.50677
115.456000000,-133.453,-4.20111,5.02999,-2.58965,0.530417,0.355639,3.06596,4.18999,5.64161,4.90147,1.85216,0.297763,0.491716,-0.587102,-0.57792,1.55859,0.450564,0.798869,-0.480376,-0.196685,-1.1095
115.477333333,-142.977,-1.52418,-1.81842,-2.95791,1.33885,-1.75129,2.10512,4.35593,2.04563,2.68135,1.97183,-0.495374,0.567393,-0.553975,-0.442791,1.66907,1.66185,2.21601,2.67494,1.57385,-0.939188
115.498666667,-141.254,2.0677,4.72725,-0.992331,2.72995,-1.69377,3.798,6.06903,2.84561,0.597811,2.42892,2.05687,0.309607,-2.09745,-0.704301,2.88751,2.29534,2.90223,2.29749,-1.6361,-3.26555
115.520000000,-145.853,2.13036,4.1434,-1.21014,2.9157,-1.29466,2.3072,5.00514,6.65154,4.41175,1.37158,-0.548877,-1.06236,-1.1616,-0.394174,3.85306,2.03108,1.51531,-0.286974,-0.288421,-0.542762
115.541333333,-147.455,4.77192,2.37407,-1.851,4.01165,-0.689781,1.43327,5.86528,4.67375,1.79366,1.93824,0.643362,-1.26826,-1.06562,1.75377,4.58028,4.75361,2.11743,1.10582,1.16313,-1.42593
115.562666667,-146.604,6.38216,2.1157,-2.04489,1.80201,1.22793,2.28757,6.02373,5.74926,4.00668,2.9612,-0.65617,-0.398244,-2.114,0.092024,4.43319,3.50083,2.20349,1.44619,2.21378,1.19963
115.584000000,-151.522,9.54845,2.05937,1.2736,-0.279912,-0.986281,-0.865802,4.07426,5.98913,5.482,1.93423,-1.12798,-0.0717688,-0.926169,0.887387,1.16629,0.461226,2.02582,3.17324,0.863002,-1.39727
115.605333333,-140.84,7.78042,3.17776,4.50737,-0.853844,-4.98561,-1.75259,4.30904,2.78933,0.660084,2.83777,0.313946,-0.633903,-1.49695,-0.419743,-0.203769,1.21375,2.84055,-0.423846,0.236624,-2.42828
115.626666667,-153.935,12.9571,-1.10073,0.444243,3.54573,-0.257811,1.89538,6.09659,3.77046,4.50312,2.8133,2.17976,3.7557,1.61806,3.05551,-0.642813,-0.323229,3.26024,1.86924,2.51963,-0.675609
115.648000000,-164.743,12.4676,0.34435,3.72705,8.29201,2.12695,2.34125,5.12331,5.46714,5.03804,2.04327,0.246613,2.76754,2.04563,1.75495,1.0221,-1.063,1.81365,2.12577,3.28507,-0.0799929
115.669333333,-163.084,9.35013,-0.0534385,1.42412,6.95579,-0.687411,-0.103089,3.89895,1.90112,2.72747,-0.466388,-0.465819,0.715158,1.54987,1.21525,-0.721214,-1.98921,0.0594529,2.06435,1.14058,0.265667
115.690666667,-161.774,13.3243,-3.14856,-0.773226,4.05379,-0.383377,-0.783449,0.910921,1.98894,1.95483,-1.936,-1.61293,-0.0327233,0.138846,1.13843,4.10439,0.959208,0.915603,0.722219,0.43582,0.0464253
115.712000000,-161.735,11.7279,-0.486655,0.864145,6.31301,-1.11389,0.337936,0.671506,3.80669,6.46353,2.07858,-0.0469602,1.03388,2.19435,0.820226,1.47909,1.19092,3.07539,3.68626,2.89301,1.6449
115.733333333,-155.621,10.3089,-1.66237,3.03131,4.73561,1.60606,1.39085,0.841377,2.46664,4.82778,2.63613,1.25424,2.76047,1.29728,2.14399,4.64789,2.33999,3.10958,0.461803,-2.07001,-1.1937
115.754666667,-142.098,5.32293,-0.852167,2.75916,1.22973,0.308162,0.240628,-0.423622,-0.127992,2.25968,0.279049,1.12105,1.71735,2.54407,1.50426,0.0948856,-1.96909,0.0581752,-0.604224,-1.38616,0.156601
115.776000000,-131.186,4.76133,2.53985,2.56272,1.55688,0.580319,-0.233506,1.14404,-0.524548,-0.922745,-2.73523,-3.41663,0.0937445,-0.656797,-1.14931,-1.22725,-1.8281,-0.854604,-1.64427,-0.788406,-0.127916
115.797333333,-134.708,-1.1591,-0.0207036,0.954353,-1.03802,-0.579695,-0.566204,0.0289296,1.0946,0.047567,-3.09563,-0.65351,1.22853,0.55182,0.327616,1.21256,-3.07236,-0.236312,1.23931,-2.81411,-2.16296
115.818666667,-140.549,-4.0641,-3.35456,0.509908,-0.521178,1.69119,6.3645,3.24054,3.45601,-0.943696,0.158311,-0.805593,-2.20577,-2.57926,-1.55583,0.960183,1.2995,1.29641,-1.00123,-4.09121,-2.44487
115.840000000,-142.98,0.410726,-0.767459,5.67877,2.63817,4.09899,2.72957,0.223405,0.601653,0.27728,1.68238,1.09659,1.04254,-0.607632,1.50902,2.81837,0.456028,0.964591,0.597364,-1.79427,-1.61202
115.861333333,-145.678,-0.443205,1.52625,1.07571,5.21838,2.77852,2.50047,-0.340197,1.86969,0.606317,0.766106,-0.224796,0.824604,1.08302,-0.31568,3.57595,1.27845,0.376886,0.897023,-0.56985,-1.1541
115.882666667,-146.185,0.0757215,1.94419,0.976815,3.29013,1.42946,2.93827,-1.63124,0.189258,1.6517,1.35785,-0.884882,-0.454856,1.23344,3.07248,0.851502,-0.703629,1.53181,-1.51022,-1.57045,-0.864748
115.904000000,-152.575,3.88932,2.74948,4.16039,6.25697,1.03205,-0.813181,-1.79309,1.23391,1.9181,-0.139656,0.834466,2.56933,0.592279,0.798303,1.08715,-0.34383,-0.744906,1.09309,0.236671,-0.801395
115.925333333,-135.805,3.09883,-0.385371,5.59532,5.02224,2.69388,-0.832534,0.324151,1.11878,0.991143,0.347932,-0.740135,0.895326,-0.959777,-0.614641,1.95008,1.56803,1.2837,0.774269,0.859788,0.128571
115.946666667,-155.831,7.44479,6.47842,4.28218,7.39811,6.54801,2.54987,2.57001,2.85399,0.979039,2.31515,1.44308,2.41894,1.35983,2.72066,2.14859,1.08505,2.94032,-2.08962,-1.56476,-0.996551
115.968000000,-149.829,13.4393,2.05128,7.55654,4.26444,3.81245,0.301057,0.909147,2.34113,0.466094,-0.776708,0.635378,1.26559,3.4778,2.91865,4.28723,2.66353,2.15819,1.99,-0.0750388,2.34439
115.989333333,-155.869,11.393,0.39759,6.0369,5.26553,0.843717,-2.06868,-4.03391,-0.669584,0.0206376,-1.79675,0.384173,3.00048,2.44254,3.55421,0.924365,2.94278,5.32318,-0.18155,-0.0518447,1.39539
116.010666667,-157.43,11.0929,0.820857,6.11898,6.02048,-0.190304,-0.726302,-2.19151,0.45822,1.44852,0.287674,0.187512,2.154,4.63703,7.03236,4.72757,1.93496,3.29346,0.33477,0.836764,2.76876
116.032000000,-161.165,13.0536,3.09147,4.36359,4.01577,-0.0567336,-1.10167,-2.28644,0.399792,0.878673,0.00272029,2.85822,4.27755,3.38662,5.27787,3.23839,1.31791,2.95123,0.943955,0.239962,0.499374
116.053333333,-156.801,9.10845,3.24736,2.09636,4.2024,-0.744192,-1.88369,-3.79239,1.26844,1.5408,-3.90109,-0.296583,1.17674,1.46337,2.76869,1.10595,-0.958717,2.8067,-0.742637,0.656851,1.62724
116.074666667,-152.894,9.48372,2.76184,6.47242,4.74609,1.74614,-0.539898,-4.93474,1.32339,0.911412,-1.15767,2.28226,2.51419,4.19767,4.28415,2.12926,0.335353,0.979102,-0.792403,1.38367,-1.59578
116.096000000,-141.546,1.20167,6.57975,0.606379,6.84528,0.364609,-2.96229,-1.10223,-0.929895,-1.17618,1.09373,2.7395,5.26173,3.53132,1.93872,1.33556,-2.68689,-0.294468,0.0998553,0.206488,-0.176996
116.117333333,-134.277,2.62399,0.22399,-2.22009,4.02721,2.06914,-2.08301,-1.65949,4.12265,1.81857,-0.0691503,0.847851,2.80702,0.535122,1.54255,-1.58754,-2.41973,2.24678,-0.294403,0.0815307,-2.56118
116.138666667,-134.623,5.81522,-4.16458,-2.0251,1.93285,-0.520661,-0.402194,0.646722,5.89957,2.63792,0.707813,1.2216,1.00894,2.88661,2.46665,1.10171,0.17975,-2.4423,-3.43247,0.967392,-1.60384
116.160000000,-136.078,6.03291,-3.01136,-3.41741,5.1972,2.66374,1.62747,3.20686,5.16037,3.47453,2.89065,2.36561,0.858715,0.37514,0.90468,0.332704,-0.054862,-0.56444,-3.1374,1.13012,0.582539
116.181333333,-141.228,6.66829,-0.216894,-1.35768,3.98549,1.40401,0.663027,3.60017,5.43163,3.71183,1.71267,-1.35784,1.21922,2.31407,3.6124,2.80707,0.0298433,-0.630106,-1.63435,-1.10955,0.696611
116.202666667,-139.513,9.38182,-1.26902,-3.28911,5.35737,4.34619,3.26237,1.57713,3.53586,2.83697,0.354302,0.111405,-0.900554,1.97212,1.70911,2.74669,1.48328,0.440915,-1.12465,1.2992,0.223234
116.224000000,-142.271,10.2487,-1.4886,-5.2378,4.64447,3.81975,2.48365,3.93991,3.65997,1.42298,-1.23712,-0.0946543,-0.730824,0.19949,4.88464,5.9379,2.24656,1.06221,-0.889117,1.28739,2.82244
116.245333333,-140.145,12.3715,-3.3774,-0.0560937,0.591705,2.96084,2.05398,4.93184,3.58425,2.08952,-0.00904331,1.18233,0.557879,-1.29709,0.94136,2.85033,2.16163,0.344489,0.799048,2.02567,0.669886
116.266666667,-143.412,13.4814,-1.45099,0.819292,5.4187,6.3722,1.96184,5.51103,2.86863,-2.31063,-0.741546,0.791112,0.888605,-2.31229,-0.435853,-0.16493,-1.25778,-1.17059,-2.52186,-0.203667,-2.37824
116.288000000,-154.13,13.0762,-1.34637,4.8463,7.57016,6.94219,3.4546,6.40313,4.54185,3.3536,2.29813,1.63274,1.22157,-1.423,0.193679,-0.143729,-0.198505,1.00112,-0.721854,1.88205,-2.65524
116.309333333,-163.604,14.4374,0.47655,1.37545,7.01577,4.25297,-0.957713,-0.11914,0.508333,1.97597,-0.633888,0.858696,3.24024,1.16793,-0.41554,-0.282574,-3.42093,1.11204,-0.10114,2.03674,-0.0302113
116.330666667,-166.908,16.569,-1.9845,0.506238,8.79303,4.8212,1.21308,3.08416,3.50401,1.15151,-0.356183,-1.11224,0.95048,1.23306,0.870493,-0.402783,-0.0789748,2.05,0.621738,1.22941,0.365744
116.352000000,-165.681,13.5815,-0.0776547,-0.376087,4.53806,1.36837,-2.60613,0.576039,3.79186,2.83867,1.19124,2.81413,6.78134,2.31448,1.0574,1.2562,-2.1766,1.46645,1.48739,-0.0197244,-2.31439
116.373333333,-169.321,14.7794,-0.889659,0.912234,7.32585,-1.06888,-0.763363,0.488262,2.41741,3.17522,3.14463,2.52888,2.55284,-0.25388,-0.416195,1.08087,-1.21769,-1.64408,2.72187,1.49277,0.480213
116.394666667,-144.715,2.34552,4.50383,1.40624,3.71545,6.58841,-3.72432,3.146,0.395682,2.32655,1.98707,1.38921,3.78873,-1.6305,2.00325,3.04719,1.32716,3.27809,-0.39252,0.0300014,-1.18387
116.416000000,-117.244,1.59139,3.76102,10.2165,-0.844247,-0.851497,-3.04837,0.256331,-1.37641,-1.59217,-0.4497,0.826108,1.13765,0.375225,-0.292406,0.287183,-0.180061,0.173379,-2.82011,-0.59497,0.394156
116.437333333,-124.497,-1.70244,3.53238,6.34408,1.42739,4.60279,-2.44535,-2.22925,-1.33203,0.103139,-0.855188,-1.93187,0.962701,-0.922122,0.919616,-0.759095,-2.62929,0.676576,-1.4616,-0.160288,-1.59221
116.458666667,-134.962,-4.89123,-1.48557,4.2125,0.163553,1.38442,-0.44343,-0.838379,1.67331,-0.313621,1.22239,0.428605,2.51192,1.88788,3.63594,1.89067,-0.0907648,-0.51597,-0.745059,0.183082,-1.35917
116.480000000,-138.828,-3.47517,-0.89851,3.37956,2.88659,0.106027,-0.896014,-1.10795,3.3601,3.79699,3.02801,1.8066,3.52848,4.94516,8.94134,5.20525,-0.888457,-1.24899,-0.844364,-2.14211,-6.05009
116.501333333,-140.415,-0.932817,-1.44336,3.59933,2.6251,2.15701,0.843023,0.300196,3.99824,3.9045,3.64027,0.787127,1.0604,5.01216,5.3753,2.61782,1.13039,-0.892971,-1.1741,0.216937,-1.92776
116.522666667,-139.791,2.09202,-2.91316,5.06787,5.3142,1.15563,-2.04445,3.19051,5.0193,1.22909,1.97223,-0.756319,1.79431,3.76702,2.1355,2.20757,0.133615,0.911916,-0.822491,-0.61665,-2.59609
116.544000000,-143.569,3.64133,0.43354,6.17921,7.41686,1.05872,-2.78521,2.37726,1.10399,-0.781002,1.89412,0.414894,2.69894,3.32722,3.93212,3.36822,0.696512,-1.91735,-1.94432,-0.455352,-0.00902969
116.565333333,-145.12,3.28678,-3.02161,4.92033,6.91436,2.04396,-2.55016,1.03713,3.81209,0.427963,-0.402953,1.40733,3.16459,3.87666,5.75864,3.53654,0.500402,-0.468153,-0.302436,0.739876,-2.30343
116.586666667,-146.865,2.69094,-0.592046,5.23122,6.10708,0.633541,-2.07726,2.55328,1.3898,-0.990378,-0.198692,0.098979,4.60602,4.93136,5.5954,2.58718,0.490809,-0.362776,-3.97433,1.13521,0.415087
116.608000000,-144.651,4.96509,-3.13868,1.81064,3.93627,2.33057,-3.18708,2.81758,1.92289,0.0756958,3.16015,2.58346,4.86962,5.19312,3.88713,1.41938,2.01695,0.219901,-3.32569,1.02433,-2.028
116.629333333,-148.828,6.32038,-3.10409,3.72034,6.26973,-0.607664,-5.40104,1.00236,2.14884,1.69997,2.39468,3.87338,4.6893,3.65589,4.55224,1.00286,-1.16894,-0.26396,-2.43393,0.675705,-0.745789
116.650666667,-148.095,8.95675,-2.81331,-0.285187,5.84181,-2.39845,-5.80187,1.71137,4.58803,3.29047,3.15792,0.839039,3.78625,1.26509,1.83126,2.60204,0.980126,-1.40914,-3.61491,0.787351,-1.31868
116.672000000,-150.57,6.67291,-3.65583,-1.37784,8.07984,-2.11931,-2.56478,3.59764,4.23745,2.98125,0.567461,0.712404,3.48304,1.99302,1.81563,0.490339,0.0832657,0.982917,-1.37853,-2.47823,-1.65792
116.693333333,-154.81,8.65174,1.14278,-1.44362,4.26651,0.270924,0.118148,1.48353,2.2966,1.75118,0.741817,-0.638252,0.969466,3.61437,3.94142,1.96013,-0.975827,0.667688,-2.54723,-1.98927,-0.63676
116.714666667,-154.32,10.2465,0.906588,-0.432649,5.00467,1.95676,2.14513,1.89315,2.46071,2.55848,-0.453472,-1.50455,0.101648,-0.420592,0.967632,2.77582,0.52173,0.160814,-1.44434,-0.20087,-0.843027
116.736000000,-142.591,4.99031,-2.21092,3.44278,4.00093,1.16062,0.677549,1.66325,2.82765,2.11398,0.833053,-0.33596,-0.548306,-0.0103052,0.93572,1.18528,-0.886885,0.195029,-2.06254,-0.816626,-0.791871
116.757333333,-136.854,7.11797,3.48144,4.00664,8.74729,2.27185,-1.00047,3.22049,4.23109,2.86305,3.3138,0.985258,0.639915,-1.88805,1.67206,-0.18203,-0.513178,0.464849,-1.89249,4.06551,1.46524
116.778666667,-140.441,6.59309,1.19418,1.99873,7.8391,3.44796,0.418657,4.70438,6.7917,4.25612,4.27415,2.79855,3.12973,-0.636084,-1.24388,0.192847,-0.793194,-0.195658,-2.11245,3.2204,1.80949
116.800000000,-146.916,8.00677,-2.08637,-1.47696,3.82554,1.99816,-3.52299,1.1665,3.13382,3.13595,3.62972,1.73591,-0.757793,0.0544891,-0.705537,-0.473444,-0.857496,1.46368,1.60695,5.8276,2.27748
116.821333333,-145.59,7.48069,0.175889,-0.952754,3.07135,0.0271173,-0.772601,2.95029,1.50029,1.9125,5.46752,2.21145,0.212603,-0.150107,-0.567078,-2.30408,-2.3343,1.71607,0.369588,3.2458,1.62123
116.842666667,-146.077,5.66394,-2.01373,-3.10879,2.5732,1.84395,0.208826,2.93702,3.01122,1.13021,5.33012,2.78794,1.35467,-0.887718,-1.21148,-1.01549,0.19474,-3.0327,-2.48962,4.82153,3.98857
116.864000000,-147.432,4.53496,-2.91441,0.435569,1.72663,1.00528,1.22541,4.81164,2.17242,1.06462,0.123671,-1.41594,-0.394892,0.761862,1.96109,0.129009,0.190633,-3.04405,-1.29976,3.742,1.97612
116.885333333,-142.108,10.546,-0.912612,0.081571,1.5067,1.10385,0.567781,4.37152,1.17074,0.383822,3.18409,-0.039174,0.650246,1.59745,0.189814,-0.906603,2.0004,-1.65496,-0.150372,3.67281,2.13993
116.906666667,-139.141,2.93971,3.77916,2.95979,-5.09837,4.79799,-2.93648,2.50833,1.42242,-3.20965,0.860873,0.478699,0.126113,0.49474,-0.251563,0.203986,0.885734,1.92466,-0.466726,1.27308,1.58558
116.928000000,-139.272,-1.63318,4.55134,5.67483,-3.6135,5.24325,-6.0063,0.568994,-0.404431,-0.661565,-1.49302,-1.41433,3.21174,0.463249,3.16087,1.33157,-1.98218,0.389791,-1.27696,-1.03249,0.353019
116.949333333,-146.265,-2.67224,5.13975,5.96061,-2.87352,8.25959,-8.48674,3.05245,1.93818,0.0858514,-1.08924,-1.76799,0.420811,-1.07773,1.08219,0.356556,1.64505,0.721753,-0.941489,-0.666907,-0.339512
116.970666667,-144.14,-3.6075,4.7825,4.56046,-0.0250157,6.45233,-6.74329,3.36629,-1.64309,1.05762,-1.73161,-2.12834,3.29493,-0.960631,1.71433,0.289017,-3.20214,-1.21758,0.0699602,0.350856,-2.13572
116.992000000,-145.212,-0.113516,6.00121,1.11706,4.32334,3.41666,-4.16652,1.87861,-3.51021,3.97324,-0.542409,-1.58673,3.34835,-0.881343,2.3271,-0.383576,-1.91885,-0.818094,-0.271488,0.273814,-0.040818
117.013333333,-153.394,10.8273,1.69835,1.29698,2.28584,-0.00676114,-4.30082,1.65135,-0.454837,2.81956,-0.977304,1.33556,3.39347,1.18092,3.26068,-0.516762,-3.2656,0.508849,1.58169,0.157032,0.116244
117.034666667,-161.173,11.7509,1.85767,0.935335,6.28188,-1.15802,-3.22478,-2.74648,-2.73366,-0.033965,-2.00928,-3.49948,0.227321,1.66903,1.15771,0.193019,-0.0953241,-0.53415,0.35364,3.66637,3.68906
117.056000000,-150.876,10.6713,0.561013,0.332734,5.71375,0.17956,-2.73418,0.674898,-0.707616,0.297759,-0.0161484,3.26519,4.93869,2.34649,1.18352,1.19074,-1.71438,-0.0540274,2.92222,3.73162,3.79594
117.077333333,-136.738,7.52466,2.22647,4.24827,6.17459,1.50766,0.485846,1.6945,-1.02755,-1.88402,-3.98779,-3.58106,-1.51546,-2.31839,-0.314206,-0.368044,-1.46395,-0.894092,-1.37579,-0.364283,-0.540622
117.098666667,-133.364,1.31404,-0.0245268,1.45183,2.82285,3.67339,1.76214,-0.348957,1.62056,-0.271023,-2.03562,-1.16425,-0.810042,0.400444,3.90865,2.52712,0.378641,1.88604,0.37703,0.760507,0.617635
117.120000000,-133.614,-0.0312894,1.75489,8.20576,2.44744,3.65785,4.38513,-0.130245,0.494367,-5.57803,-2.89125,1.35735,2.42677,-1.10732,2.24997,2.61791,1.52641,-0.283668,-0.996884,1.85097,1.15497
117.141333333,-137.07,-9.32973,-1.87181,10.3286,0.68227,2.68321,4.04191,1.20013,3.13251,1.85341,0.0262583,3.62731,5.12217,2.73977,3.26949,2.79304,1.08209,2.26281,-1.60805,-0.788949,0.0478345
117.162666667,-137.079,-6.66081,0.572731,10.3954,-1.14339,4.16707,3.64633,0.361635,3.43517,2.8034,-0.236352,0.392585,4.28024,3.03583,2.69716,1.45446,-2.54125,-0.276933,-1.47711,-0.687787,-0.466378
117.184000000,-133.789,-6.3033,-0.413599,7.6572,0.731982,2.77679,3.12353,0.0949441,2.96184,2.87651,0.27441,1.64069,2.84615,1.68004,2.55651,2.68555,-1.23399,-0.261046,0.130377,-0.112122,-0.555111
117.205333333,-137.901,-4.28275,-0.257815,10.5312,0.535446,4.17095,2.38446,-0.437995,1.22846,2.15939,-0.816903,1.18702,3.52794,2.50358,3.66899,-0.351735,-2.79346,0.13462,-0.516943,-1.35905,-1.33935
117.226666667,-141.239,-3.4183,-0.0679935,13.2136,-0.616236,1.3128,2.14679,-0.234335,2.31473,6.49731,0.331399,0.788242,-0.646547,-2.8004,2.05753,1.13493,-3.15443,-2.24278,-2.20978,-0.896801,2.14345
117.248000000,-135.719,-2.83641,-0.0674745,11.5724,0.0531334,0.181186,4.69522,0.124486,1.02136,2.57003,-0.956942,-2.15387,1.64178,-1.63947,0.255594,2.05372,-0.721393,0.472397,-1.96493,-1.04095,0.42515
117.269333333,-144.164,5.01075,-1.11146,9.52086,2.63112,-0.245206,-1.52459,0.715077,0.294969,2.04373,-0.0604115,-0.202646,3.57821,0.42137,3.59148,3.63659,-0.880967,-1.03053,-1.22285,1.44241,-0.0253973
117.290666667,-149.489,12.039,0.682339,2.92518,7.19944,0.865714,-2.77617,-2.11569,-1.16984,-0.174424,-0.231121,2.69707,1.87854,0.83752,3.36145,2.7635,-0.741075,2.75924,1.28075,-0.718457,-0.00275609
117.312000000,-144.204,9.6742,-3.06729,0.915354,5.72801,2.88405,-0.42218,-0.295002,-1.64054,1.11282,2.61473,3.09164,0.206936,1.42051,1.94266,1.08779,1.8105,0.464175,0.398349,2.79189,2.05006
117.333333333,-146.558,10.3364,-4.11348,0.996673,5.68564,0.563621,-1.60145,2.44122,1.96433,1.13282,4.68832,1.25805,-0.701628,9.53357e-06,-0.774113,0.187007,2.6398,1.13801,2.20811,1.54355,0.928098
117.354666667,-142.537,7.89026,-2.46069,-1.8971,3.72398,0.860104,-0.540236,-0.310298,1.50377,1.41316,3.45,2.38235,0.607514,0.284837,-0.353702,-0.0777208,0.450036,1.52928,3.49777,4.10094,1.1941
117.376000000,-148.291,10.0959,2.38602,1.26018,3.78437,-2.94193,0.764421,2.88365,2.17554,3.29236,1.99639,-0.740471,-0.94364,0.610544,-0.528473,-0.721472,0.0948646,0.687203,2.84658,3.05265,3.65299
117.397333333,-128.888,1.35229,-2.50497,-0.458658,-0.636996,-1.12632,-3.08833,-2.34786,-0.553936,0.777755,3.86761,1.86917,-0.676018,-0.551545,-1.39015,-1.19255,-0.326298,-0.0289144,-1.22723,1.35979,0.0417526
117.418666667,-141.044,7.57619,2.88903,1.63308,4.2338,1.79402,-0.857265,4.10803,2.17623,5.04559,4.19689,2.03009,0.026363,-2.3984,1.50344,1.31129,-0.356321,2.61503,1.8976,2.61164,1.39351
117.440000000,-150.216,8.01075,-1.83018,7.88985,3.89515,4.73434,3.02244,3.43658,2.48829,6.47709,7.60655,6.07227,1.18798,-1.7684,0.225632,1.36244,-0.53708,-0.715126,-0.223739,2.72923,0.653983
117.461333333,-143.565,6.99716,-2.38663,8.01346,0.987925,0.0456012,-0.892277,4.04558,5.28892,4.79151,5.73718,1.96724,-0.669315,-2.58592,-0.244412,0.707347,0.406444,0.369924,1.77775,1.80477,-0.176015
117.482666667,-145.2,5.30027,-5.63862,5.73962,0.000470317,2.29359,0.389848,2.76978,2.29364,4.75462,4.94174,2.03623,-0.521757,-1.59163,-0.208296,-0.246725,-1.7509,2.27082,1.54695,1.8654,1.46232
117.504000000,-145.437,6.74828,-6.56227,3.43641,-0.196372,5.15029,-0.680238,2.27247,0.984859,2.99415,5.04968,1.99847,0.237481,-2.40964,-2.2893,-2.69281,-1.0315,1.3308,0.209011,-0.921597,-0.0183723
117.525333333,-142.309,9.26413,-7.43884,5.13194,-0.247427,3.65042,-0.719818,2.77115,1.77715,3.86427,5.35116,5.64395,0.8797,-1.38697,-0.0811524,-0.472522,-1.25885,-0.71354,0.800401,4.12778,2.56614
117.546666667,-148.146,7.35131,-6.55979,6.13998,-1.13043,1.51263,-1.51855,2.81848,3.26903,6.58767,5.32587,0.524335,0.62811,-3.92363,-1.39196,-0.871658,0.0304715,-0.0166704,1.9563,2.32564,0.294408
117.568000000,-146.158,6.96087,-4.05285,5.33842,1.83636,4.23349,1.46596,5.27743,2.49338,4.36422,3.90088,1.60654,-2.46848,-6.05896,-3.15823,1.47349,-0.550386,3.81506,1.8662,4.049,0.471955
117.589333333,-144.769,8.05727,-2.65282,4.8214,0.735719,3.00402,-0.369327,3.38559,2.8192,5.33388,0.968661,-0.735307,-0.934515,-3.52628,-1.94268,-1.30722,-0.9686,3.76853,-0.146526,2.48934,0.461831
117.610666667,-148.332,8.1923,-5.69258,3.84747,1.8899,2.88903,-1.82963,4.55994,4.88835,6.86027,3.54178,0.955513,0.0845052,-1.69861,-1.5314,-1.61544,-2.75234,0.476654,0.208092,2.11307,-0.652238
117.632000000,-147.055,11.9237,-5.24696,6.63524,1.70162,1.60391,-3.79926,3.38217,4.06223,4.00178,3.83011,-0.865751,-2.73219,-3.33046,-1.02639,-2.7229,0.0525998,1.21339,0.656239,0.646294,0.272951
117.653333333,-148.624,11.7302,-4.43525,5.88901,-1.02807,0.271539,-4.36791,0.978071,4.90573,6.8065,5.19423,1.12435,0.636911,-1.01959,-1.21606,-0.909542,-0.224264,1.54233,0.675783,1.61585,1.05471
117.674666667,-149.683,11.2055,-4.97866,6.035,-0.328878,2.38268,-2.27522,5.43248,6.51369,5.72217,5.8944,2.91199,-0.0800618,-1.11124,-1.00165,-3.82978,-1.56398,-1.40082,-0.479538,1.57543,-0.790846
117.696000000,-150.521,11.339,-5.13513,3.08815,0.948841,-0.182049,-4.24957,1.31649,2.75325,4.70624,6.04414,-0.335527,-3.31532,-2.49714,-1.89073,-1.55909,-2.58822,-0.807915,-0.962443,1.45151,-0.31453
117.717333333,-122.306,6.3695,-1.93427,7.99415,-1.74699,-4.01882,-4.36041,-3.41743,-2.87674,-0.208284,1.50057,3.89288,0.324389,-0.655299,1.25898,0.0664353,-0.340926,1.29962,0.755273,0.899054,1.18478
117.738666667,-133.482,1.44758,-1.20923,-0.232908,1.77618,0.10029,-0.377553,3.91734,3.58847,3.49947,0.960775,-0.731777,-2.07374,-3.72336,-3.83742,-2.21982,-2.48671,-0.906022,0.481858,0.543475,1.09303
117.760000000,-138.036,-6.63921,-3.86242,-0.262871,-1.84415,-2.01864,-2.23358,0.870793,2.83208,5.00926,3.39931,1.54182,-2.82581,-3.76699,-1.74442,-2.2096,-2.66006,-0.838099,-1.36244,0.0990651,0.0343
117.781333333,-141.368,-4.04737,-4.17608,1.64318,-3.27421,-2.19785,-1.25271,-0.3388,5.03619,5.52453,5.02144,2.06834,-0.448366,-2.69812,0.242374,-0.146018,-0.253982,1.57612,0.641968,2.61294,3.37315
