TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
120.405333333,0.095393,0.0285409,0.80146,0.0609631,0.0947255,1.34442,0.379337,0.00846307,0.11145,0.0753606,4.0236,0.000536813
120.448000000,0.100333,0.00722268,0.877081,0.185459,0.0341724,1.4041,0.385448,0.000548994,0.188428,0.103071,3.93997,0.000561375
120.490666667,0.0905662,0.181566,1.04077,0.198241,0.0294232,1.39519,0.039009,0.275367,0.291343,0.0137192,3.77894,0.0233976
120.533333333,0.0879949,0.171088,0.941242,0.125077,0.0739176,1.47669,0.0372682,0.362214,0.397831,0,3.77041,0.224826
120.576000000,0.0679965,0.144583,0.908368,0.144563,0.0567143,1.40574,0.0320401,0.394751,0.514561,0,3.68772,0.412623
120.618666667,0,0.131806,1.00132,0.169422,0.0564791,1.36593,0.0575298,0.321473,1.19097,0,3.41454,0.368642
120.661333333,0.0815227,0.0342734,1.01422,0.538444,0.0226532,1.17194,0.120304,0.0948355,2.40892,0,2.02867,0.311101
120.704000000,0.610233,0.00287753,0.573017,0.968659,0.0174389,0.147922,0.431646,0.0359484,3.22394,0,0.490693,0.0500753
120.746666667,0.648298,0.00674105,0.408496,0.993761,0.0195584,0.0920169,0.408841,0.0547778,3.87922,0,0.205539,0
120.789333333,0.585936,0.404226,0.450588,1.11036,0.0333907,0.0993089,0.272432,0.0276238,4.11832,0.00181683,0.130717,0.106941
120.832000000,0.434362,0.386212,0.209044,1.22705,0.0495863,0.119395,0.158933,0.333103,4.23438,0.103362,0.0296106,0.35035
120.874666667,0.309015,0.223432,0.212939,1.23706,0.0600856,0.0511847,0.135051,0.430178,4.17378,0.102875,0.0618474,0.380989
120.917333333,0.28627,0.154064,0.141198,1.24124,0.0613383,4.30066e-05,0.14675,0.441939,4.05088,0.0567908,0.138914,0.217436
120.960000000,0.345291,0.302,0.0285574,1.29868,0.0481733,0,0.154829,0.444916,3.94292,0.253415,0.102102,2.34417e-05
121.002666667,0.542559,0.318102,0.0335732,1.2979,0.231386,0.00413378,0.219429,0.209365,3.88359,0.229567,0.0368602,8.88494e-05
121.045333333,0.512945,0.420028,0.0373654,1.14218,0.25684,0.00304839,0.269742,0.0929682,3.94362,0.16477,0.0954858,0.106214
121.088000000,0.586573,0.35322,0.0416933,1.085,0.230717,0.00888813,0.329158,0.0834014,3.81739,0.303985,0.0749177,0.123897
121.130666667,0.679966,0.269361,0.026422,1.19243,0.00152403,0.00790603,0.46978,0.537282,3.51258,0.15523,0.122743,0.14046
121.173333333,0.489042,0.194483,0.0155197,1.39436,0,0.00175488,0.609677,1.37394,2.35726,0.312736,0.275231,0.445305
121.216000000,0.327871,0.245485,0.00185886,1.83928,0.0160239,0.105564,0.625937,2.27795,0.0912576,0.299967,1.05778,0.251691
121.258666667,0.765415,0.0392202,0.416091,1.87856,0.0314896,0.0354023,0.439949,0.862993,0.842091,0.933733,0.413738,0.136142
121.301333333,0.81045,0,0.350707,1.99782,0.0489919,0.00285182,0.641798,0.701794,0.78816,1.12857,0.312804,0.107034
121.344000000,0.628866,0,0.14091,2.61841,0.0718786,0.00953875,0.544737,0.81176,0.676766,1.1144,0.447517,0.0905348
