TIME,A,Bb,B,C,C#,D,Eb,E,F,F#,G,Ab
6.037188209,0.947497,0.00444989,0.126193,0,4.19598,0,0.00408035,0.114932,0.306491,0.368976,0.0192297,1.9291
6.083628118,0.836534,0.00422821,0.134274,0,4.34632,0.0921159,0,0.0792876,0.390041,0.280862,0.166778,1.78042
6.130068027,0.634373,0.0856332,0.146885,0.000981502,4.42973,0.288979,0,0.0520571,0.498797,0,0.225597,1.77871
6.176507937,0.230165,0.205415,0.128988,0,4.33944,0,0.0203322,0.0534954,0.16108,0.701183,0.426545,1.83251
6.222947846,0.125397,0.000974985,0.151681,0.122661,3.71033,0.0116218,0.00893803,0.322229,0.570918,2.18534,0.188539,1.53047
6.269387755,0.288413,0.00181626,0.0546598,0.229802,3.29281,0.00171186,0.360128,0.378875,0.550636,2.41648,0.0317704,1.01446
6.315827664,0.407833,0.00246081,0.10328,0.280341,2.77007,0.00352048,0.563696,0.222538,0.611662,2.24339,0,0.844629
6.362267574,0.373912,0.00155825,0.214912,0.110943,2.75292,0.00276538,0.710726,0.491677,0.573887,2.1483,0,0.72094
6.408707483,0.30337,0,0.230363,0.0218354,3.13504,0,0.914121,0.669827,0.434452,2.12004,0,0.568007
6.455147392,0.480179,0,0.139616,0.0193593,3.29622,0,0.961708,0.491738,0.43567,2.08777,0,0.580295
6.501587302,0.438625,0,0.194134,0.0172469,3.22216,0,0.930384,0.46532,0.475881,1.96231,0.0848661,0.791132
6.548027211,0.345375,0.079445,0.16056,0.0178147,3.27962,0.044582,0.752683,0.173807,0.63545,1.91755,0.111204,1.04915
6.594467120,0.353759,0.0031137,0.0401978,0.118335,3.48572,0.0197108,0.781885,0.428643,0.493587,1.94572,0,1.07332
6.640907029,0.409152,0.00224476,0.00441576,0.110577,3.5345,0.152868,0.889765,0.654376,0.373715,1.82791,0,1.08905
6.687346939,0.732178,0.0124281,0.0529762,0.014231,3.0761,0.284189,0.962764,0.516477,0.53166,1.49542,0.198754,1.27715
6.733786848,0.61103,0.0661966,0.227841,0.0169282,2.40199,0.30743,0.863954,0.326478,0.873786,0.785093,0.231194,1.86152
6.780226757,0.423641,0.17778,0.20121,0.0203622,2.26894,0.248393,0.720497,0.289811,1.1508,0.065784,0.0976629,2.2858
